USA-MIW,USA-CRS,USA-AUT,USA-CTN,USA-BIR,USA-RON,USA-NAS
USA-STL,USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN
USA-ORL
USA-SFO,USA-JAF,USA-MIN,USA-KAN,USA-NYM
USA-DEN,USA-PHX
USA-HOU,USA-PHI,USA-ATL
USA-CHI
USA-JCS,USA-MAW,USA-IOW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIN,USA-LIT,USA-LEK
USA-DET,USA-BOS
USA-HON,USA-BOI,USA-ANC,USA-POR
USA-PIT,USA-NEO,USA-WAS,USA-CIN,USA-IDO,USA-TPA,USA-SLT
USA-DAL
USA-COO,USA-SEA,USA-SAT,USA-OKL
