Topic 00		32.21279173208333
	your	6.97505427946312
	2012	4.586176302722435
	1500	4.48859642083552
	drive	4.00512881740827
	style	2.999070928751556
	save	2.995893120928434
	suburban	2.34540090079981
	silverado	1.2233066936857997
	monthly	0.9863389782802455
	call	0.603061076561336
	military	0.26939281718522956
	1995	0.2355034777963454
	gray	0.12668506538553376
	used	0.06113436831897317
	will	0.028813893405306285
	taurus	0.023063118820697975
	one	0.019809068397737804
	financing	0.01727417954001441
	today	0.012133967557712346
	audi	0.007109466298357923


Topic 01		27.90979436566559
	2dr	4.067327595164087
	mazda	4.00852787476702
	2007	3.0704155613420796
	base	2.967291006714009
	manual	2.0100616323550407
	touring	2.006262928348404
	miata	1.9989704898708642
	metallic	1.9986326735669788
	classic	1.9621231791601574
	scion	1.4168299981327177
	silver	0.9504985668736581
	blue	0.9405329967325957
	3500	0.13920524855016753
	auto	0.04237907764657588
	sdn	0.030709150334461633
	cruiser	0.011853974977731677
	mitsubishi	0.011756986007905599
	silverado	0.010685236922926554
	gas	0.008723726813062568
	work	0.008506126407315075


Topic 02		28.607129165691717
	mini	4.9671847138936105
	van	4.384567777579645
	very	3.979105134833423
	look	2.9686387654322948
	more	2.95913234571114
	nice	2.031960719182263
	mazda	1.987744270755236
	low	1.9687032954699826
	kia	0.9329727871899889
	like	0.887821323148542
	owner	0.23099265483408554
	2007	0.03974595433411143
	premium	0.024965635809539224
	sel	0.019207379085482448
	minivan	0.018164335455443468
	odyssey	0.016479940057391895
	the	0.006209253062479286
	f250	0.006135923750025602
	sebring	0.006072865705489587
	mileage	0.00546959415745374


Topic 03		58.73526145014473
	cab	10.136045164466072
	1500	8.093975204478353
	silverado	7.740044169633738
	pickup	6.35008510235877
	short	4.981775203934832
	extended	4.352815804023337
	2007	4.093673307388048
	bed	3.6639756144886033
	crew	3.004663965612825
	1994	2.1978264031786767
	used	2.05647976988247
	1993	0.9983860211850427
	1990	0.5376080103081005
	cash	0.1209040795801844
	monthly	0.0770717278142608
	3500	0.06479435925636855
	truck	0.03126507139033622
	f150	0.02807629180897238
	gmc	0.018644575771831783
	super	0.011145979917645873


Topic 04		35.44502670850517
	black	5.8116286374597745
	coupe	4.602663036169023
	auto	4.20550929645529
	2dr	3.479554732336873
	bmw	3.051647308964409
	low	3.015919513982082
	only	2.6793066453532806
	lexus	2.01649491949856
	convertible	1.9802484404801186
	with	1.5465375701417272
	cavalier	0.9363214525421453
	monthly	0.6146180027958515
	sebring	0.48622392970940287
	mileage	0.3115668232488825
	mercury	0.1923843568357877
	2008	0.05768583916949694
	series	0.048982634095201615
	see	0.04280850083361432
	300	0.029154244742544883
	awd	0.027787811993309715


Topic 05		28.84779227855379
	cash	5.754143539164863
	special	4.1264411228892985
	sale	3.9956347872992186
	price	3.0680443811118048
	save	3.002552357148348
	cobalt	1.9991410651358343
	cherokee	1.9043529072358434
	warranty	1.8219955182400578
	pontiac	0.9043883967549375
	corolla	0.5449320292193086
	monte	0.2797178963811762
	laredo	0.276538417424974
	engine	0.1951839561950066
	1997	0.12289533644235187
	durango	0.022763876394918704
	3500	0.015210191811063093
	finance	0.0138756152451969
	must	0.01066381313398934
	scion	0.009069921507125314
	trade	0.007633669280078839


Topic 06		84.17738205829944
	1500	13.316834407719174
	ram	12.865434403355549
	cab	9.163036776909163
	quad	6.995876577774935
	slt	6.982144226427961
	gmc	6.392145492237994
	2007	5.6638933302980945
	bed	5.231288116995027
	sierra	3.987117627810869
	truck	3.279015840768544
	2wd	3.201097188820999
	automatic	2.869911771255551
	gray	2.124143489804888
	2008	1.0390499855816295
	amazing	0.5977060177129729
	2500	0.14111925854911628
	red	0.09245057634055359
	edition	0.05589397806513586
	and	0.021788902738017278
	crew	0.0161969769910667


Topic 07		35.819424580485546
	great	7.223969534521498
	condition	5.094666480391652
	2007	3.7983229859754175
	deal	2.9538298887390226
	cadillac	2.5266550604974625
	escalade	1.9985378284097697
	call	1.9439315088235642
	nice	1.9417418121108168
	automatic	1.7457900415897702
	altima	1.5288957731757074
	gas	0.8973524568190934
	gray	0.682840091001543
	aveo	0.6470265023943517
	wrangler	0.31141775077507927
	2012	0.05698372315962225
	impala	0.039940403869574995
	infiniti	0.035096550544330855
	special	0.02991975540239886
	civic	0.02958814577807587
	down	0.01446790333083873


Topic 08		56.788169352732304
	clean	12.95782769537199
	title	7.987097221377439
	low	3.368397468605756
	sonata	2.989016966041781
	sdn	2.9534063761572265
	auto	2.8603263071669995
	1997	2.7941503772016474
	gmc	2.512135223555366
	hyundai	2.1997838499714724
	automatic	2.003049618447709
	luxury	1.9846354181043033
	leather	1.9807955701225246
	bmw	1.9189568915957453
	price	1.8531937571444606
	1994	1.7070512617330291
	loaded	1.4915715836751562
	carfax	1.4403706909611986
	scion	0.5151002843744619
	cadillac	0.41758597390086605
	impala	0.17883145679653836


Topic 09		47.03648829641328
	2007	7.3777054102283515
	finance	7.018645591817906
	available	5.974420152733607
	white	3.833825279857157
	trade	2.9971466372522357
	350	2.982079053427531
	van	2.6316947604706233
	buick	2.5466302296821137
	lexus	2.0707280642780885
	door	1.998041907245723
	exl	1.9645643725764739
	odyssey	1.8936696930563268
	ave	1.6911723929914633
	ext	0.5038854173806844
	monte	0.3463960939633467
	mitsubishi	0.28601411753524986
	escape	0.09221507865592345
	mini	0.02617787424372505
	3500	0.018771336496708466
	limited	0.017368014600071344


Topic 10		38.55386062683003
	price	6.052436064998966
	this	5.8503313350599395
	last	4.988179173430255
	out	2.9896559992342366
