USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-LIT,USA-RON,USA-LEK
USA-DET,USA-BOS
USA-COO,USA-SEA,USA-POR
USA-HOU,USA-PHI
USA-HON,USA-BOI,USA-ANC
USA-CHI
USA-ORL
USA-JCS,USA-IOW,USA-RAL,USA-OMA
USA-PHX
USA-LAX,USA-SAN
USA-MIW,USA-NEO,USA-BIR
USA-DAL
USA-JAF,USA-KAN,USA-NYM
USA-ATL
USA-SAT,USA-OKL,USA-SLT
USA-STL,USA-CIN,USA-IDO,USA-TPA
USA-SFO,USA-MIN,USA-PIT,USA-WAS
USA-DEN
USA-CRS,USA-AUT,USA-CTN,USA-CUO,USA-CLE,USA-NAS
USA-LIN
