USA-TLS,0,0,0,9,20,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,0,12,0,0,0,89,0,0,0,0,0,2,0,0,88,2,0,44,0,0,0,0,0,0,56,0,0,97,56,0,55,0
USA-KAN,0,37,0,12,52,0,34,5,0,1,0,0,0,0,30,0,0,1,8,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,39,0,10,0,0,0,42,8,0,1,7,0,17,0,0,0,0,2,0,0,1
USA-HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,6
USA-DEN,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0
USA-PHX,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-WAS,0,87,0,0,0,0,89,0,0,0,30,4,1,0,0,0,0,0,29,6,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,36,0,0,57,0,0,0,0,0,0,0,5
USA-CRS,1,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,85,0,0,99,6,0,0,0,0,0,0,89,4,0,0,17,1,0,4,0,0,15,0,0,16,0,0,0,1,0,0,36,0,0,2
USA-BOI,1,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USA-COO,0,0,0,0,0,0,0,35,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,39,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-NYM,0,27,0,0,6,0,28,0,0,0,8,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,79,0,0,12,0,0,0,0,0,0,0,42
USA-RON,0,0,0,28,5,46,0,0,0,56,2,0,0,0,0,36,0,0,0,0,32,0,46,36,20,0,0,0,46,0,0,41,1,0,1,3,2,48,3,0,15,3,0,0,2,0,0,34,0,0,59,0,0,35,4
USA-AUT,0,0,0,8,0,0,0,0,0,0,1,0,0,12,0,85,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,90,4,0,0,19,1,0,5,0,0,21,0,0,22,0,0,0,1,0,0,32,0,0,0
USA-ANC,12,0,28,0,0,0,0,32,27,0,0,0,0,0,0,0,57,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
USA-ABU,0,0,2,0,16,53,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,97,0,0,0,2,0,0,0,0,93,4,0,40,0,0,0,0,0,0,45,0,0,86,46,0,44,0
USA-CTN,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,99,0,0,0,0,86,0,0,0,6,0,0,0,0,0,0,90,4,0,0,16,1,0,4,0,0,16,0,0,17,0,0,0,1,0,0,36,0,0,2
USA-DET,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-CIN,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,100,0,5,66,0,0,0,0,28,0,1,28,0,1,0,0,94,0,0,0,0,3
USA-BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USA-DAL,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USA-REN,2,0,3,0,17,54,0,0,3,89,0,0,0,0,0,0,0,0,0,0,0,7,97,0,7,0,0,0,0,0,0,0,0,0,0,2,0,94,2,0,41,0,0,0,0,0,0,46,0,0,87,46,0,45,0
USA-SEA,0,7,0,0,0,0,3,48,0,0,2,0,7,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,49,0,7,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-SAT,0,1,0,4,0,0,1,0,0,0,0,0,8,0,2,0,0,39,0,0,0,0,0,0,0,44,0,0,0,49,0,0,0,44,15,0,16,0,6,0,0,6,0,5,6,0,1,0,0,45,0,0,0,0,0
USA-NAS,0,0,0,16,0,0,0,0,0,0,2,0,0,4,0,89,0,0,0,0,90,0,0,90,7,0,0,0,0,0,0,0,3,0,0,18,3,0,4,0,1,23,0,0,22,0,0,0,0,0,0,41,0,0,4
USA-IDO,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,45,0,0,94,6,0,61,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,7
USA-TPA,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,44,0,0,0,0,5,66,0,0,0,0,28,0,1,28,0,1,0,0,94,0,0,0,0,3
USA-OKL,0,0,0,37,45,6,0,0,0,2,39,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,0,6,0,6,1,1,0,6,19
USA-RAL,42,0,35,0,0,0,0,0,36,0,0,0,0,0,0,17,0,0,0,0,19,10,0,16,0,5,0,0,2,0,0,18,14,5,0,0,27,5,18,0,12,56,0,0,57,13,0,0,0,0,0,3,0,0,0
USA-BIR,0,0,0,43,19,40,0,0,0,12,0,0,0,0,0,6,34,0,0,0,0,0,7,6,0,1,0,0,7,0,0,7,0,1,1,0,0,8,0,0,0,0,0,5,0,0,0,45,0,1,13,20,0,46,16
USA-VIR,5,0,1,2,13,53,0,0,1,88,0,0,0,0,0,0,0,0,0,0,0,7,93,0,8,0,0,0,94,0,0,0,0,0,0,5,0,0,3,0,38,0,0,0,0,0,0,45,0,0,86,48,0,44,0
USA-LAX,1,0,0,0,0,0,0,8,0,2,0,1,0,0,0,4,0,0,0,0,5,0,4,4,0,0,0,0,2,16,6,4,85,0,0,18,3,3,0,0,4,17,0,0,18,0,0,0,0,0,1,3,0,0,0
USA-OMA,1,0,0,13,43,17,0,0,1,44,42,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,41,0,0,1,3,0,34,12,22,38,4,0,0,20,0,0,20,0,0,14,0,0,43,15,0,14,0
USA-CUO,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,15,0,0,0,0,21,0,0,16,0,28,0,0,0,0,6,23,14,28,0,56,60,0,17,0,20,0,0,0,99,0,0,0,0,23,0,3,0,0,0
USA-PHI,0,0,0,0,0,0,0,0,0,0,0,93,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,6
USA-ATL,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
USA-SLT,0,24,0,0,0,0,26,0,0,0,1,3,1,0,36,0,0,0,79,5,0,0,0,0,5,1,1,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,55
USA-CLE,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,16,0,0,0,0,22,0,0,17,0,28,0,0,0,0,6,22,15,28,0,57,59,0,18,0,20,99,0,0,0,0,0,0,0,23,0,2,0,0,0
USA-LIN,71,0,61,0,0,0,0,1,61,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-POR,1,10,7,0,0,0,4,0,7,0,5,0,0,0,0,0,33,35,0,0,0,32,0,0,0,0,0,0,0,48,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USA-DES,0,0,0,37,47,88,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,46,0,0,0,0,0,6,0,0,45,0,0,14,0,0,0,0,0,0,0,0,0,55,34,0,99,0
USA-ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-SAN,0,1,0,0,0,0,0,14,0,0,1,10,0,0,0,4,0,0,0,3,4,0,2,4,0,0,0,0,0,7,0,3,0,0,0,14,3,0,85,0,3,14,0,0,15,0,0,0,0,0,0,1,0,0,0
USA-LIT,0,0,0,12,19,67,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,86,0,13,0,0,0,87,0,0,0,0,0,1,0,0,86,1,0,43,0,0,0,0,0,0,55,0,0,0,59,0,56,0
USA-CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-STL,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,1,0,66,0,0,0,0,16,3,3,66,0,27,0,0,3,0,22,60,0,0,59,0,0,0,0,61,0,2,0,0,0
USA-NEO,0,0,0,33,1,0,0,0,0,0,1,6,0,0,5,2,0,0,42,6,0,0,0,2,16,3,0,0,0,0,0,4,0,3,19,0,0,0,0,0,0,0,12,55,0,0,2,0,0,7,0,4,0,0,0
