USA-STC-STO,7.246701449730962E-4,8.278878113140366E-4,1.3089649725579438E-4,6.611276403890857E-4,1.5866231976272255E-4,3.4379621092768737E-4,0.40175678446080343,2.315885802846688E-4,1.0422624402061032E-4,1.9343939337231367E-4,1.2947606914837125E-4,4.242384100873252E-4,4.5135102247725986E-4,6.183116293433907E-4,0.001472414780361858,7.388302694464754E-4,0.3501853735879083,1.666820060031248E-4,6.500717785105932E-4,2.1226231784186804E-4,9.519589839187047E-4,2.3238328861804305E-4,0.23423863251164528,1.8747881160045281E-4,2.1126781533957158E-4,3.860821804752497E-4,0.0027124838869281034,6.096951182059799E-4,6.500568148627867E-5,2.2292054755031988E-4
USA-BAO-BAO,4.594662910323653E-5,1.1677053044347523E-4,2.2534492276602742E-4,0.012642293045689316,0.03405731345430549,5.291229120029805E-5,2.98720136032726E-4,0.001394374474297992,8.444030292251757E-5,0.04346999114416109,6.353677359632167E-4,6.377646587737799E-4,1.592415629919596E-4,1.3539249701383167E-4,1.1874634225583449E-4,1.5653195474485477E-4,5.441157251263827E-5,0.09753148517045082,2.4057554194670722E-4,0.13385812529842772,2.3791205451331547E-4,2.7247506681909E-4,0.04999220310378449,1.7542764758589452E-4,6.542870880440766E-5,2.423580461445346E-4,0.029808925302545648,0.5123997757476739,1.0553563746610102E-4,0.08078420941865906
USA-LAX-SNP,1.5216711960282384E-5,2.541914793051974E-5,1.72249043273019E-5,1.7371101979904614E-4,1.2847266062329787E-4,-2.1315641120595095E-5,1.0744419251902223E-4,6.957330640782907E-6,1.812501972483524E-4,2.4770025221079076E-5,6.084579847673794E-4,-6.06588576616251E-4,2.249425741319672E-4,3.266485541904503E-5,2.505852691021692E-6,1.7350525683799193E-5,0.36473885789715843,8.530777872716921E-6,1.7383926835840873E-5,0.006346267158004,3.448318840973873E-4,7.223880411796706E-5,1.4128509316198564E-4,0.40027936955718213,0.21222022226822757,1.2472868288543845E-5,0.014712189096092673,2.884783704656609E-5,2.7061681974076702E-5,1.119573847141393E-4
USA-RCV-RIC,5.536412458075145E-4,0.01961980454645353,0.019018170204045642,5.272041978134885E-5,0.808392512718675,6.099556910410016E-5,1.569694508586273E-4,4.8826573939996464E-5,8.023459781667541E-5,4.169108496203319E-5,1.2069277074945245E-4,7.494615758491223E-5,1.4666118522421807E-4,4.428470719664429E-5,2.8128224458110256E-5,0.09892631992941299,7.09307216819189E-4,1.662098487086919E-4,4.256307644915787E-5,9.177293220902472E-5,2.0995277354374722E-4,5.740703398680485E-5,2.685834517524408E-4,2.0083422019786333E-4,4.965445306850745E-5,0.044625312530806135,0.0016324389820858796,0.004278458424159762,1.7742602650594228E-4,1.234796436364586E-4
USA-BOS-NOK,3.2748524546092646E-4,0.0011192521053958637,4.1793263661384065E-5,0.002359476694614832,4.0913053481598345E-4,1.1988717293709687E-4,0.0014783021226598592,2.690670538007553E-4,1.8523197332241662E-4,2.6000699411423284E-4,1.913033327889842E-4,2.941500000060502E-4,0.019709619942343933,0.3067598571122656,1.0677082721600458E-4,2.73133987812502E-4,0.16068629729346584,7.62442176100615E-5,7.181398538048856E-5,7.572820528646573E-4,0.19692579270120383,2.121906506423355E-4,0.08469060951441176,0.0011085553166563262,0.013551557848733659,1.6445477975329123E-4,0.20623736342941826,2.838557350088534E-4,7.906192948403671E-4,5.388948167939529E-4
USA-GAF-GRN,2.1213480823680734E-4,2.9190035420499036E-4,1.32755412200781E-4,0.3317791139486456,6.251832003360042E-4,2.9683749588399076E-4,2.83233989491712E-4,0.002196699070776987,0.24388179805662422,2.3883650275371073E-4,0.0013789815878636734,0.2438841330973435,0.0964728389771731,9.361858582811848E-4,3.515458989573131E-4,4.3924295250406695E-4,0.003333998976441569,1.5173532138087028E-5,2.5265843372383956E-4,7.797698979362416E-4,4.603760165445217E-4,0.061798395200484364,0.0015107511909898566,2.2618204609802208E-4,0.0033123240891249745,4.995032068057311E-4,0.001513584580767592,6.315578626386788E-4,2.6278276843927405E-4,0.0020015209865895745
USA-EUG-EUG,-4.02551371489526E-6,-5.638993402761221E-6,-1.966293253673471E-6,-9.138754819301984E-7,-4.114987241033044E-6,-6.062135961108382E-6,-3.4384708244930153E-7,-3.6174901163370825E-6,-4.001894873151958E-6,-6.383242986661968E-6,-3.3846105540778234E-6,1.0001072534544981,-4.248592478642281E-6,-4.340360460764076E-6,-5.198821507380445E-6,-4.441247529930609E-6,-9.321702413439791E-7,-4.888322310312615E-6,-6.074872397583308E-6,-4.358255705010121E-6,-4.044920186870961E-6,-2.7214635873288875E-6,5.115523438668665E-7,-2.9079197224782872E-6,-5.509928679848224E-6,-4.590966710960246E-6,3.819635875784573E-7,-4.598539091502908E-6,-3.0182422707694434E-6,-5.819462880323967E-6
USA-DEC-DEC,0.5119431193868791,2.963285605983891E-4,1.8692227092006902E-4,8.409907656304435E-4,4.4282390325906884E-4,5.339288307393015E-4,2.951334261714205E-4,8.260330103746559E-4,1.2573945375525492E-4,6.562008551929138E-4,1.7943523517351007E-4,1.6433922605395537E-4,0.0015110650482176528,0.32866926680475356,0.001221535269622925,0.0020176718543446956,8.83593782170001E-4,1.9893712870240208E-4,0.001445843414054827,9.70202462857871E-5,6.614083409982948E-4,3.526195004933163E-4,6.70046006092488E-4,2.548569693990234E-4,2.0528752855473062E-4,3.268843570305057E-4,2.9053066513624713E-4,2.0719044901056053E-4,3.1418227921210936E-4,0.1441810654311725
USA-DEN-DEN,0.032606612528895705,0.1051204480733515,3.304220849604255E-4,7.543896681897855E-5,1.2520990553619856E-4,1.327612523965767E-4,0.049404715047915874,4.611443944674326E-5,0.006005630713684659,0.03464820007818769,2.9711753017935246E-5,1.4987558878227792E-4,0.054797519472237495,8.133292863020031E-5,5.6046967050966776E-5,6.981299120544888E-5,0.0810689154980282,1.0800255261214174E-4,8.40459507096393E-5,3.8596910122821505E-4,1.377457124931988E-4,2.849482580188814E-4,0.0027236913183533995,0.030007764325873557,0.018573127824882876,3.946386373671788E-5,1.1774343002983237E-4,0.5824514394299852,1.636914407293972E-4,1.7359850120004665E-4
USA-PIT-PIT,0.10747481094796722,5.4988184032716586E-5,4.2813891811643066E-5,0.10619231748896237,0.022977720525732576,0.006478629010387722,1.0535217322415583E-4,4.180737187903667E-4,8.467308688214435E-5,2.2060592904432806E-4,4.2850287811879816E-5,1.3455132387051746E-4,4.6006295434399523E-4,0.03027983808922834,9.006573216191202E-4,4.655853477781158E-4,2.1035872407051165E-4,5.210480214457284E-5,0.0053452847895413755,2.0838605695452133E-4,6.692677202856724E-4,7.673880935657744E-4,1.0424634553713255E-4,0.08985955684335135,0.0011801845198127683,3.6316328198410915E-5,0.3724045090158662,0.10156155573756148,0.004386220745840119,0.146881089995783
