USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIT,USA-LEK
USA-MIW,USA-CRS,USA-AUT,USA-CTN,USA-RON,USA-NAS
USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN
USA-DAL
USA-JCS,USA-HON,USA-IOW,USA-LIN
USA-STL,USA-CIN,USA-IDO,USA-TPA
USA-CHI
USA-COO
USA-DET
USA-BOS
USA-ANC
USA-SFO,USA-POR
USA-NEO
USA-PIT
USA-ATL
USA-JAF,USA-KAN
USA-WAS,USA-NYM,USA-SLT
USA-HOU,USA-PHI
USA-DEN
USA-SEA,USA-SAT
USA-ORL
USA-OKL
USA-BOI,USA-BIR
USA-MIN
USA-PHX
