USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIT,USA-RON,USA-LEK
USA-ANC
USA-COO
USA-ORL
USA-DAL
USA-STL,USA-CIN,USA-SAT,USA-IDO,USA-TPA
USA-CHI
USA-NYM
USA-BOI,USA-BIR
USA-CRS,USA-AUT,USA-CTN,USA-CUO,USA-CLE,USA-NAS
USA-ATL
USA-DET
USA-LIN
USA-JCS,USA-HON,USA-IOW,USA-RAL
USA-LAX,USA-SAN
USA-BOS
USA-MIN
USA-PHX
USA-MIW,USA-NEO,USA-OKL
USA-PIT
USA-WAS,USA-SLT
USA-SFO,USA-SEA,USA-POR
USA-JAF,USA-KAN
USA-HOU,USA-PHI
USA-DEN
