USA-JCS,USA-HON,USA-IOW,USA-BOI,USA-ANC,USA-LIN,USA-POR
USA-MIW,USA-JAF,USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-BIR,USA-VIR,USA-OMA,USA-LIT,USA-RON,USA-LEK
USA-DET,USA-BOS,USA-CHI
USA-NEO,USA-HOU,USA-PHI,USA-SLT
USA-ORL
USA-CRS,USA-AUT,USA-CTN,USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN,USA-NAS
USA-SFO,USA-MIN,USA-PIT,USA-PHX,USA-WAS,USA-NYM,USA-DAL
USA-DEN,USA-COO,USA-SEA,USA-SAT,USA-OKL
USA-ATL
USA-KAN,USA-STL,USA-CIN,USA-IDO,USA-TPA
