USA-CRS,USA-AUT,USA-CTN,USA-ORL,USA-SAN,USA-NAS
USA-HON,USA-BOI,USA-ANC,USA-POR
USA-KAN,USA-COO,USA-OKL
USA-NYM,USA-DET,USA-DAL,USA-BOS,USA-CHI
USA-SFO,USA-MIN,USA-WAS,USA-SEA,USA-SAT,USA-LAX,USA-SLT
USA-MIW,USA-JAF,USA-MAW,USA-ABU,USA-BIR,USA-LIT,USA-RON,USA-LEK
USA-STL,USA-CIN,USA-IDO,USA-TPA,USA-CUO,USA-CLE
USA-NEO,USA-HOU,USA-PHI,USA-ATL
USA-JCS,USA-IOW,USA-TLS,USA-DES,USA-REN,USA-RAL,USA-VIR,USA-OMA,USA-LIN
USA-PIT,USA-DEN,USA-PHX
