USA-CRS,USA-CTN,USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN,USA-NAS
USA-NEO,USA-HOU,USA-WAS,USA-NYM,USA-PHI,USA-SLT
USA-DET,USA-BOS
USA-DAL,USA-CHI
USA-STL,USA-CIN,USA-IDO,USA-TPA
USA-JCS,USA-HON,USA-MAW,USA-IOW,USA-TLS,USA-BOI,USA-ANC,USA-ABU,USA-DES,USA-REN,USA-BIR,USA-VIR,USA-OMA,USA-LIN,USA-LIT,USA-RON,USA-LEK
USA-ATL
USA-PHX,USA-AUT,USA-ORL
USA-SFO,USA-DEN,USA-COO,USA-SEA,USA-SAT,USA-OKL,USA-POR
USA-MIW,USA-JAF,USA-MIN,USA-PIT,USA-KAN
