USA-TLS,14,1,4,31,76,88,1,1,11,0,11,0,0,0,0,7,5,1,0,0,6,5,91,3,59,2,0,0,86,1,2,6,2,2,13,4,5,94,15,0,83,5,0,0,4,11,0,91,0,2,92,56,0,88,0
USA-KAN,0,49,0,23,25,10,34,13,0,11,0,0,18,1,28,15,0,26,21,0,10,0,7,14,14,16,0,0,1,28,16,16,11,19,43,7,24,7,13,0,21,15,0,29,14,0,29,6,5,16,9,22,0,10,7
USA-HOU,0,1,0,5,1,0,1,0,0,0,0,0,1,15,7,0,0,0,9,93,17,0,0,0,0,7,8,3,0,1,2,0,28,4,2,0,0,0,0,5,0,0,47,13,0,0,3,0,5,7,0,0,11,0,57
USA-DEN,0,23,0,0,0,0,9,3,0,0,18,1,0,42,22,0,0,48,9,0,1,0,0,0,0,0,1,1,0,43,45,0,0,0,27,0,0,0,1,1,0,0,0,18,1,0,17,0,0,0,0,0,0,0,0
USA-PHX,0,12,0,0,0,0,8,0,0,0,1,15,42,0,13,19,0,0,10,10,49,0,0,18,0,0,1,3,0,1,1,18,25,0,0,9,0,0,4,2,0,5,0,9,5,0,18,0,26,0,0,0,0,0,0
USA-WAS,0,76,0,2,0,0,73,0,0,0,28,7,22,13,0,0,0,7,79,13,0,0,0,0,0,5,29,23,0,10,12,0,1,6,8,0,2,0,2,32,0,2,1,88,2,0,75,0,15,5,0,0,1,0,14
USA-CRS,3,1,1,34,6,13,7,0,1,7,15,0,0,19,0,0,0,0,0,0,65,0,3,95,30,5,0,0,1,0,0,97,44,7,0,57,26,5,47,0,6,47,0,0,47,1,7,7,15,5,12,49,0,13,5
USA-BOI,44,0,59,1,2,4,0,71,49,5,0,0,0,0,0,0,0,18,0,0,0,93,6,0,8,0,0,0,7,10,0,0,0,0,0,12,0,6,0,0,2,0,0,0,0,49,0,5,0,0,4,2,0,4,0
USA-COO,2,19,9,2,2,0,2,38,6,1,26,0,48,0,7,0,18,0,0,0,0,18,0,0,0,0,0,0,0,85,60,0,3,0,55,0,0,0,10,0,2,0,0,7,1,6,0,0,0,0,0,0,0,0,0
USA-NYM,0,65,0,0,3,0,68,0,0,0,21,9,9,10,79,0,0,0,0,16,0,0,0,0,0,0,43,28,0,0,0,0,0,1,2,0,0,0,0,46,0,0,4,74,0,0,66,0,15,0,0,0,5,0,16
USA-PHI,0,0,0,4,1,0,2,0,0,0,0,93,0,10,13,0,0,0,16,0,12,0,0,0,0,6,8,4,0,0,1,0,23,4,1,0,0,0,0,5,0,0,47,19,0,0,7,0,8,6,0,0,10,0,57
USA-AUT,0,2,0,17,7,11,3,0,0,6,10,17,1,49,0,65,0,0,0,12,0,0,2,63,11,4,0,0,0,1,2,64,56,5,1,39,16,4,30,0,5,33,0,0,33,0,1,4,34,4,10,28,0,11,0
USA-ANC,49,0,65,0,1,2,0,76,55,5,0,0,0,0,0,0,93,18,0,0,0,0,7,0,2,0,0,0,8,11,0,0,0,0,0,14,0,7,2,0,3,0,0,0,0,54,0,5,0,0,2,1,0,2,0
USA-ABU,17,1,7,25,73,82,0,3,14,91,7,0,0,0,0,3,6,0,0,0,2,7,0,1,55,0,0,0,90,0,0,2,6,0,10,7,3,96,20,0,79,3,0,0,3,14,0,86,1,0,86,50,0,82,0
USA-CTN,3,1,1,31,5,9,8,0,1,3,14,0,0,18,0,95,0,0,0,0,63,0,1,0,26,10,0,0,0,0,0,96,43,12,0,58,31,2,46,0,5,52,0,0,52,1,9,3,14,10,8,45,0,9,5
USA-BIR,4,0,1,55,57,70,2,0,1,59,14,0,0,0,0,30,8,0,0,0,11,2,55,26,0,7,0,3,50,0,0,29,1,5,11,5,4,56,7,0,49,4,0,3,3,1,8,61,0,7,66,65,0,70,13
USA-CIN,0,2,0,35,2,2,12,0,0,2,16,7,0,0,5,5,0,0,0,6,4,0,0,10,7,0,1,1,0,0,33,7,2,93,22,7,70,0,2,1,2,48,2,11,47,0,12,0,4,100,2,4,0,2,22
USA-BOS,0,27,0,1,0,0,25,0,0,0,0,8,1,1,29,0,0,0,43,8,0,0,0,0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,94,0,0,8,31,0,0,20,0,3,1,0,0,24,0,17
USA-DAL,0,19,0,0,0,0,18,0,0,0,0,3,1,3,23,0,0,0,28,4,0,0,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,17,0,0,23,0,0,1,0,0,65,0,12
USA-REN,26,0,14,21,67,77,0,2,23,86,1,0,0,0,0,1,7,0,0,0,0,8,90,0,50,0,0,0,0,2,0,0,1,0,6,12,1,92,14,0,73,1,0,0,1,23,0,88,0,0,81,43,0,77,0
USA-SEA,8,25,11,3,2,0,7,34,12,1,28,1,43,1,10,0,10,85,0,0,1,11,0,0,0,0,0,0,2,0,63,0,6,1,52,3,1,0,21,0,2,2,0,9,3,12,0,0,2,0,0,0,0,0,0
USA-SAT,1,17,0,17,2,1,9,5,1,2,16,2,45,1,12,0,0,60,0,1,2,0,0,0,0,33,0,0,0,63,0,0,1,32,58,0,23,0,11,0,2,15,0,15,16,1,2,0,2,33,1,1,0,1,3
USA-NAS,2,1,1,34,6,12,7,0,1,6,16,0,0,18,0,97,0,0,0,0,64,0,2,96,29,7,0,0,0,0,0,0,42,9,0,57,29,4,45,0,7,50,0,0,50,1,8,6,14,7,11,48,0,12,5
USA-IDO,0,2,0,35,2,2,12,0,0,2,16,7,0,0,5,5,0,0,0,6,4,0,0,10,7,100,1,1,0,0,33,7,2,93,22,7,70,0,2,1,2,48,2,11,47,0,12,0,4,0,2,4,0,2,22
USA-TPA,0,5,0,32,2,2,18,0,0,2,19,4,0,0,6,7,0,0,1,4,5,0,0,12,5,93,0,0,0,1,32,9,3,0,17,9,74,0,5,3,2,51,2,8,50,0,13,0,8,93,2,6,0,2,15
USA-OKL,2,25,0,34,24,12,6,13,0,13,43,2,27,0,8,0,0,55,2,1,1,0,10,0,11,22,1,0,6,52,58,0,8,17,0,0,4,9,12,0,22,2,0,14,1,0,6,10,1,22,11,11,0,12,12
USA-RAL,39,1,33,7,1,3,2,7,37,4,7,0,0,9,0,57,12,0,0,0,39,14,7,58,5,7,0,0,12,3,0,57,52,9,0,0,31,9,65,0,9,53,0,0,53,37,0,6,0,7,2,23,0,3,0
USA-DET,0,30,0,0,0,0,28,0,0,0,0,5,1,2,32,0,0,0,46,5,0,0,0,0,0,1,94,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,28,0,0,23,0,5,1,0,0,20,0,15
USA-VIR,19,0,7,26,72,83,0,2,16,94,7,0,0,0,0,5,6,0,0,0,4,7,96,2,56,0,0,0,92,0,0,4,3,0,9,9,3,0,17,0,80,3,0,0,3,16,0,90,0,0,87,51,0,83,0
USA-LAX,21,8,13,7,9,11,6,10,17,15,13,0,1,4,2,47,0,10,0,0,30,2,20,46,7,2,0,0,14,21,11,45,58,5,12,65,29,17,0,0,20,49,0,1,50,17,0,10,2,2,13,30,1,11,0
USA-OMA,14,4,4,31,81,75,1,0,11,83,21,0,0,0,0,6,2,2,0,0,5,3,79,5,49,2,0,0,73,2,2,7,11,2,22,9,11,80,20,0,0,11,0,0,10,11,3,75,0,2,79,48,0,75,0
USA-CUO,1,3,1,7,4,6,7,0,1,5,15,0,0,5,2,47,0,0,0,0,33,0,3,52,4,48,0,0,1,2,15,50,38,51,2,53,77,3,49,0,11,0,0,2,99,1,5,1,0,48,6,26,0,6,0
USA-ATL,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,4,47,0,0,0,0,0,2,8,2,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,2,0,0,2,0,56
USA-STL,1,3,1,14,4,6,12,0,1,5,24,0,0,0,2,26,0,0,0,0,16,0,3,31,4,70,0,0,1,1,23,29,18,74,4,31,0,3,29,0,11,77,0,2,76,1,6,1,4,70,6,26,0,6,1
USA-CLE,1,3,1,6,3,5,7,0,1,4,14,0,1,5,2,47,0,1,0,0,33,0,3,52,3,47,0,0,1,3,16,50,38,50,1,53,76,3,50,0,10,99,0,2,0,1,5,1,0,47,5,25,0,5,0
USA-LIN,95,0,89,0,2,3,0,36,99,11,0,0,0,0,0,1,49,6,0,0,0,54,14,1,1,0,0,0,23,12,1,1,6,0,0,37,1,16,17,0,11,1,0,0,1,0,0,14,0,0,5,4,0,3,0
USA-PIT,0,64,0,8,6,0,70,0,0,0,29,3,17,18,75,7,0,0,66,7,1,0,0,9,8,12,20,23,0,0,2,8,0,13,6,0,6,0,0,23,3,5,0,67,5,0,0,0,7,12,0,2,1,0,16
USA-DES,16,0,7,31,77,89,0,1,14,91,6,0,0,0,0,7,5,0,0,0,4,5,86,3,61,0,0,0,88,0,0,6,0,0,10,6,1,90,10,0,75,1,0,0,1,14,0,0,0,0,87,50,0,89,0
USA-ORL,0,10,0,12,0,0,23,0,0,0,5,5,0,26,15,15,0,0,15,8,34,0,1,14,0,4,3,0,0,2,2,14,11,8,1,0,4,0,2,5,0,0,0,12,0,0,7,0,0,4,0,4,0,0,0
USA-SAN,7,4,5,0,8,2,2,6,6,2,11,28,0,25,1,44,0,3,0,23,56,0,6,43,1,2,0,0,1,6,1,42,0,3,8,52,18,3,58,0,11,38,0,0,38,6,0,0,11,2,2,12,5,2,0
USA-LIT,8,0,1,38,81,96,0,0,5,92,9,0,0,0,0,12,4,0,0,0,10,2,86,8,66,2,0,0,81,0,1,11,2,2,11,2,6,87,13,0,79,6,0,0,5,5,0,87,0,2,0,62,0,96,0
USA-RON,8,1,2,59,47,61,5,0,4,56,22,0,0,0,0,49,2,0,0,0,28,1,50,45,65,4,0,0,43,0,1,48,12,6,11,23,26,51,30,0,48,26,0,0,25,4,2,50,4,4,62,0,0,61,4
USA-CHI,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,5,10,0,0,0,0,0,0,24,65,0,0,0,0,5,0,0,0,0,0,1,20,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2
USA-SLT,0,65,0,9,1,0,64,0,0,0,29,13,18,9,88,0,0,7,74,19,0,0,0,0,3,11,31,17,0,9,15,0,0,8,14,0,2,0,1,28,0,2,1,0,2,0,67,0,12,11,0,0,3,0,25
USA-NEO,0,5,0,22,0,0,9,0,0,0,7,57,0,0,14,5,0,0,16,57,0,0,0,5,13,22,17,12,0,0,3,5,0,15,12,0,1,0,0,15,0,0,56,25,0,0,16,0,0,22,0,4,2,0,0
