USA-KAN,USA-CRS,USA-AUT,USA-CTN,USA-STL,USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN,USA-RON,USA-NAS
USA-SFO,USA-MIN,USA-PIT,USA-PHX,USA-WAS,USA-NYM,USA-DET,USA-SLT,USA-BOS
USA-DEN,USA-COO,USA-SEA,USA-SAT,USA-OKL
USA-BOI,USA-BIR
USA-ATL
USA-ORL
USA-JAF,USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIT,USA-LEK
USA-JCS,USA-HON,USA-IOW,USA-ANC,USA-LIN,USA-POR
USA-DAL,USA-CHI
USA-MIW,USA-NEO,USA-HOU,USA-PHI,USA-CIN,USA-IDO,USA-TPA
