USA-STL,USA-CIN,USA-IDO,USA-TPA,USA-CUO,USA-CLE
USA-ORL
USA-CHI
USA-COO,USA-SEA,USA-SAT,USA-OKL
USA-JCS,USA-HON,USA-IOW,USA-RAL,USA-LIN
USA-NEO,USA-HOU,USA-PHI,USA-ATL
USA-PHX,USA-CRS,USA-AUT,USA-CTN,USA-NAS
USA-MIW,USA-JAF,USA-MAW,USA-TLS,USA-DES,USA-BIR,USA-OMA,USA-LIT,USA-RON,USA-LEK
USA-DEN
USA-DET,USA-BOS
USA-ANC,USA-ABU,USA-REN,USA-VIR
USA-DAL
USA-BOI,USA-POR
USA-SFO,USA-MIN,USA-PIT,USA-KAN,USA-WAS,USA-NYM,USA-SLT
USA-LAX,USA-SAN
