USA-JAF,USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIT,USA-LEK
USA-MIW,USA-NEO,USA-CIN,USA-IDO,USA-TPA,USA-BIR
USA-JCS,USA-HON,USA-IOW,USA-BOI,USA-ANC,USA-LIN
USA-DAL
USA-COO,USA-SEA,USA-SAT,USA-OKL
USA-DET,USA-BOS
USA-ORL
USA-DEN
USA-ATL
USA-CRS,USA-AUT,USA-CTN,USA-STL,USA-RAL,USA-LAX,USA-CUO,USA-CLE,USA-SAN,USA-RON,USA-NAS
USA-HOU,USA-PHI
USA-PHX
USA-CHI
USA-PIT,USA-WAS,USA-NYM,USA-SLT
USA-SFO,USA-MIN,USA-KAN,USA-POR
