USA-STL,USA-CIN,USA-IDO,USA-TPA,USA-CUO,USA-CLE
USA-KAN,USA-COO,USA-OKL
USA-DAL
USA-ORL
USA-DET,USA-BOS
USA-JAF,USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-OMA,USA-LIT,USA-LEK
USA-SFO,USA-MIN,USA-SEA,USA-SAT,USA-LAX
USA-DEN
USA-PIT,USA-WAS,USA-NYM,USA-PHI,USA-SLT
USA-ATL
USA-JCS,USA-HON,USA-IOW,USA-RAL,USA-LIN
USA-MIW,USA-NEO,USA-CRS,USA-CTN,USA-BIR,USA-RON,USA-NAS
USA-CHI
USA-BOI,USA-ANC,USA-POR
USA-HOU,USA-PHX,USA-AUT,USA-SAN
