USA-SFO,USA-MIN,USA-KAN,USA-WAS,USA-SEA,USA-POR
USA-NEO,USA-NYM,USA-SLT
USA-DAL
USA-JAF,USA-MAW,USA-TLS,USA-ABU,USA-DES,USA-REN,USA-VIR,USA-LIT,USA-RON,USA-LEK
USA-BOI,USA-BIR
USA-DET,USA-BOS
USA-PIT,USA-CRS,USA-CTN,USA-NAS
USA-JCS,USA-HON,USA-IOW,USA-ANC,USA-LIN
USA-STL,USA-RAL,USA-LAX,USA-OMA,USA-CUO,USA-CLE,USA-SAN
USA-CHI
USA-MIW,USA-CIN,USA-SAT,USA-IDO,USA-TPA
USA-DEN
USA-HOU,USA-PHI,USA-ATL
USA-PHX,USA-AUT,USA-ORL
USA-COO,USA-OKL
