USA-TLS,USA-ABU,USA-REN,USA-VIR,USA-OMA,USA-LIT
USA-PIT
USA-BOI,USA-ANC,USA-POR
USA-ORL
USA-WAS,USA-NYM,USA-PHI,USA-SLT
USA-SFO,USA-MIN,USA-KAN,USA-AUT,USA-CUO,USA-CLE,USA-RON,USA-NAS
USA-JCS,USA-HON,USA-IOW,USA-RAL
USA-DEN
USA-CHI
USA-MIW,USA-NEO,USA-OKL
USA-HOU,USA-LAX,USA-SAN
USA-PHX
USA-DAL
USA-LIN
USA-COO,USA-SEA,USA-SAT
USA-ATL
USA-JAF,USA-MAW,USA-DES,USA-BIR,USA-LEK
USA-BOS
USA-CRS,USA-CTN
USA-STL,USA-CIN,USA-IDO,USA-TPA
USA-DET
