USA-AUT,0,2,0,4,0,0,2,0,0,0,1,0,0,11,0,79,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,88,1,0,0,18,2,0,0,0,0,23,0,0,23,0,0,0,0,0,0,39,0,0,1
USA-ANC,11,0,37,0,0,0,0,41,36,0,0,0,0,0,0,0,53,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
USA-ABU,0,0,1,2,15,44,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,94,0,0,0,1,0,1,0,0,88,4,0,46,0,0,0,0,0,0,42,0,0,81,36,0,38,0
USA-CTN,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,81,0,0,0,3,0,0,0,0,0,0,84,0,0,0,16,2,0,0,0,0,16,0,0,16,0,0,0,0,0,0,38,0,0,1
USA-STL,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,2,0,0,2,0,68,0,0,0,0,19,3,1,68,0,21,0,0,7,0,16,59,0,0,59,0,0,0,0,66,0,3,0,0,0
USA-BIR,0,0,0,44,17,40,0,0,0,8,1,0,0,0,0,3,40,0,0,0,0,0,3,3,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,39,0,0,14,20,0,45,11
USA-CIN,0,2,0,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,100,0,1,68,0,0,0,0,28,0,0,28,0,1,0,0,96,0,0,0,0,6
USA-BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
USA-DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-REN,1,0,1,2,18,47,0,0,2,87,0,0,0,0,0,0,0,0,0,0,0,6,94,0,3,0,0,0,0,0,0,0,0,0,0,1,0,88,0,0,48,0,0,0,0,0,0,45,0,0,86,35,0,41,0
USA-SEA,0,13,0,0,0,0,1,47,0,0,5,0,2,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-SAT,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,34,0,0,0,0,0,0,0,41,0,0,0,53,0,0,0,41,15,0,19,0,12,0,1,8,0,4,8,0,0,0,0,42,0,0,0,0,0
USA-SAN,0,1,1,0,2,0,0,4,1,0,1,21,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,75,0,3,17,0,0,17,0,0,0,0,0,0,0,1,0,0
USA-TPA,0,2,0,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,41,0,0,0,0,1,68,0,0,0,0,28,0,0,28,0,1,0,0,96,0,0,0,0,6
USA-RON,0,2,0,30,5,38,2,0,0,42,2,0,0,0,0,37,0,0,0,0,39,0,36,38,20,0,0,0,35,0,0,51,0,0,0,5,3,34,2,0,9,9,0,0,9,0,0,25,0,0,48,0,0,32,8
USA-RAL,43,0,34,0,0,0,0,0,35,0,0,0,0,0,0,18,0,0,0,0,18,10,0,16,0,1,0,0,1,0,0,17,17,1,0,0,21,7,22,0,7,53,0,0,53,9,0,0,0,0,0,5,0,0,0
USA-DET,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-VIR,10,0,1,1,9,40,0,0,2,84,0,0,0,0,0,0,0,0,0,0,0,8,88,0,3,0,0,0,88,0,0,0,0,0,1,7,0,0,1,0,47,0,0,0,0,1,0,38,0,0,79,34,0,34,0
USA-LAX,0,2,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,12,1,75,0,0,22,7,1,0,0,1,25,0,0,25,0,0,0,0,0,0,2,0,0,0
USA-CHI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-OMA,5,0,0,4,41,15,0,0,2,51,35,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,48,0,1,0,3,0,28,7,16,47,1,0,0,15,0,0,15,2,0,17,0,0,45,9,0,13,0
USA-CUO,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,15,0,0,0,0,23,0,0,16,0,28,0,0,0,0,8,23,17,28,0,53,59,0,25,0,15,0,0,0,100,0,0,0,0,26,0,9,0,0,0
USA-ATL,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
USA-SLT,0,10,0,1,0,0,16,0,0,0,0,2,1,0,28,0,0,0,79,6,0,0,0,0,1,0,2,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,56
USA-CLE,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,15,0,0,0,0,23,0,0,16,0,28,0,0,0,0,8,23,17,28,0,53,59,0,25,0,15,100,0,0,0,0,0,0,0,26,0,9,0,0,0
USA-LIN,63,0,46,0,0,0,0,0,47,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
USA-PIT,0,32,0,0,1,0,43,0,0,0,11,0,0,0,45,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2
USA-DES,3,0,1,36,48,87,0,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,42,0,39,0,0,0,45,0,0,0,0,0,2,0,0,38,0,0,17,0,0,0,0,2,0,0,0,0,48,25,0,93,0
USA-ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-IDO,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,42,0,0,96,4,0,66,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,9
USA-LIT,0,0,0,15,18,61,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,81,0,14,0,0,0,86,0,0,0,0,0,0,0,0,79,0,0,45,0,0,0,0,0,0,48,0,0,0,48,0,55,0
USA-NAS,0,2,0,15,0,0,2,0,0,0,2,0,0,0,0,82,0,0,0,0,88,0,0,84,7,0,0,0,0,0,0,0,0,0,0,17,3,0,1,0,0,23,0,0,23,0,0,0,0,0,0,51,0,0,8
USA-LEK,0,0,0,43,47,94,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,38,0,45,0,0,0,41,0,0,0,0,0,2,0,0,34,0,0,13,0,0,0,0,0,0,93,0,0,55,32,0,0,0
USA-NEO,0,0,0,42,0,0,5,0,0,0,0,2,0,0,3,0,0,0,45,2,1,0,0,1,11,6,2,0,0,0,0,8,0,6,21,0,0,0,0,0,0,0,2,56,0,0,2,0,0,9,0,8,0,0,0
