USA-TLS,USA-ABU,USA-REN,USA-VIR,USA-OMA,USA-LIT
USA-ATL
USA-ORL
USA-LAX,USA-SAN
USA-NYM
USA-MIW,USA-NEO,USA-CRS,USA-CTN,USA-BIR,USA-RON,USA-NAS
USA-CHI
USA-SFO,USA-KAN,USA-OKL
USA-BOS
USA-DAL
USA-MIN,USA-PIT
USA-LIN
USA-PHX,USA-AUT
USA-DEN,USA-WAS,USA-SLT
USA-CUO,USA-CLE
USA-DET
USA-JAF,USA-MAW,USA-DES,USA-LEK
USA-COO,USA-SEA,USA-SAT
USA-BOI,USA-ANC,USA-POR
USA-HOU,USA-PHI
USA-JCS,USA-HON,USA-IOW,USA-RAL
USA-STL,USA-CIN,USA-IDO,USA-TPA
