USA-SEA,0,5,1,0,0,0,3,45,1,0,2,0,3,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-SAT,0,1,0,5,0,0,1,0,0,0,0,0,5,0,3,0,0,27,0,0,0,0,0,0,0,38,0,0,0,55,0,0,0,38,8,1,7,0,18,0,0,3,0,6,3,0,0,0,0,37,0,0,0,0,0
USA-NAS,0,0,0,15,0,1,0,0,0,1,2,0,0,1,0,75,0,0,0,0,85,0,0,76,9,0,0,0,0,0,0,0,1,0,0,11,3,1,0,0,0,26,0,0,26,0,0,1,0,0,1,45,0,1,9
USA-SAN,0,1,1,0,1,0,0,9,1,0,0,19,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,11,1,0,72,0,2,13,0,0,13,0,0,0,0,0,0,0,0,0,0
USA-TPA,0,3,0,9,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,38,0,0,0,0,2,60,0,0,0,0,20,0,0,20,0,1,0,1,93,0,0,0,0,5
USA-OKL,0,3,0,25,38,2,0,0,0,1,37,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,28,0,0,4,0,0,0,2,0,6,0,0,0,2,17
USA-RAL,49,0,37,1,0,0,0,0,39,0,0,0,0,0,0,8,0,0,0,0,11,11,0,6,0,2,0,0,1,0,1,11,11,2,0,0,25,6,14,0,10,49,0,0,49,7,0,0,0,0,0,1,0,0,0
USA-BIR,0,0,0,48,17,42,0,0,0,6,0,0,0,0,0,3,39,0,0,0,0,0,1,3,0,1,0,0,2,0,0,9,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,39,0,1,11,20,0,44,14
USA-VIR,9,0,0,2,9,39,0,0,2,84,1,0,0,0,0,1,0,0,0,0,1,12,84,0,3,0,0,0,88,0,0,1,0,0,0,6,0,0,0,0,42,0,0,0,0,1,0,35,0,0,78,39,0,30,0
USA-LAX,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,18,0,72,0,0,14,4,0,0,0,1,16,0,0,16,0,0,0,0,0,0,0,0,0,0
USA-OMA,5,0,0,7,37,14,0,0,2,47,34,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,43,0,0,0,2,0,28,10,22,42,1,0,0,20,0,0,20,1,0,15,0,0,42,8,0,11,0
USA-CUO,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,24,0,0,12,0,20,0,0,0,0,3,26,13,20,0,49,58,0,16,0,20,0,0,0,100,0,0,0,0,17,0,7,0,0,0
USA-ATL,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
USA-SLT,0,10,0,0,0,0,12,0,0,0,0,4,4,0,26,0,0,0,71,8,0,0,0,0,1,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,58
USA-CLE,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,24,0,0,12,0,20,0,0,0,0,3,26,13,20,0,49,58,0,16,0,20,100,0,0,0,0,0,0,0,17,0,7,0,0,0
USA-LIN,55,0,47,0,0,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USA-PIT,0,26,0,0,0,0,36,0,0,0,8,0,0,0,32,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
USA-BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-IDO,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,93,0,0,0,0,37,0,0,93,6,0,56,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,9
USA-LIT,0,0,0,18,16,61,0,0,0,90,0,0,0,0,0,1,0,0,0,0,1,0,75,0,11,0,0,0,81,0,0,1,0,0,0,0,0,78,0,0,42,0,0,0,0,0,0,44,0,0,0,54,0,51,0
USA-RON,0,0,0,34,2,43,0,0,0,47,3,0,0,0,0,31,0,0,0,0,32,0,35,30,20,0,0,0,35,0,0,45,0,0,0,1,3,39,0,0,8,7,0,0,7,0,0,26,0,0,54,0,0,33,9
USA-CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-LEK,0,0,0,44,48,90,0,0,0,43,0,0,0,0,0,1,0,0,0,0,1,0,29,0,44,0,0,0,33,0,0,1,0,0,2,0,0,30,0,0,11,0,0,0,0,0,0,92,0,0,51,33,0,0,0
USA-NEO,0,0,0,36,0,0,1,0,0,0,0,4,0,0,2,1,0,0,41,5,0,0,0,2,14,5,0,0,0,0,0,9,0,5,17,0,0,0,0,0,0,0,5,58,0,0,0,0,0,9,0,9,0,0,0
