USA-JCS,0.0367848940071,0.000699205440626,0.0323999163495,0.00862242160469,0.00248953378195,0.0258648867483,0.0774703053285,0.0315048166318,0.0926680704487,0.00125074130965,0.0118875142244,0.00954005695887,0.104278642062,0.00240127351437,0.0266289756191,0.000382103230657,0.00479410944349,0.0495301913224,0.0288472443561,0.136362404958,0.0450397590254,0.0366955940338,0.000942955781609,0.0395041653838,0.0173993238986,0.00933416507014,0.052632603939,0.00108493039592,0.00254886917771,0.110410325954,0.00714869410897,0.0215455698326,0.00859075772132,0.000315931843573,0.0301650226486,0.0266179923608,0.0299089901277,0.00522597011704,0.0145063744069,0.00151979827426,0.000211797485499,0.000266888893191,0.0143883559555,0.0789716446995,0.00128653692374,0.0322029507754,0.0529555224634,0.0795127399786,0.000349215466695,0.0482482149831,0.0263900793797,0.000265724596733,0.0983622996603,0.0659715563783,0.125565844066,0.0742612391331,0.00265019694027,0.0670097711415,0.0852472325668,0.000337087070547,0.0084168014628,0.0471499984196,0.0169374511601,0.0122759859456,0.0328159493083,0.0187348481229,0.119232651259,0.000782327317495,0.0470114412271,0.00128332166267,0.0272284822513,0.00322365556624,0.00419664325592,0.0180410140087,0.141725836705,0.0263809227787,0.0331677607472,0.0630979137707,0.0322204609729,0.0251182925345,0.0126415137666,0.110741781744,0.0110133545787,0.00308859191683,0.0772435549161,0.00918977481583,0.00029555178137,0.0403308110653,0.0182412887159,0.0381720182222,0.000166230676109,0.00242445586477,0.0257473376422,0.00228115011468,0.0257442712702,0.0257713087591,0.000151920065971,0.0769062281637,0.00537232746038,0.105766709706,0.0596553881223,0.000174496609715,0.0251272867767,0.0261414657932,0.128289563914,0.0355876129972,0.000113801955889,1.77696063806e-05,0.0512048189949,0.0768916718575,0.0150403977517,0.0255427061845,0.0317096982848,0.0623033097478,0.0766636267562,0.00878580729116,0.0510855985523,0.0294841744646,0.000206516008105,0.0256423486082,0.01300583102,0.101808830392,0.000218050375029,0.0841874835549,0.0296050380009,0.0283454476114,0.0118417776778,0.019258651957,0.0374092890052,0.0142681427128,0.0228533137669,0.0539445803306,0.0118263030729,0.0439205210572,0.058820612722,0.0718626658598,0.0166507020466,0.0500676762886,0.00321788727911,0.0295534634983,0.00720960706203,0.0318298076452,0.0389245135311,0.041686872146,0.0317372024815,0.0105208858703,0.00167214790848,0.0155053188258,0.0674442418568,0.0508031344441,0.456,0.179824561404,0.000196975796319,0.04,0.975,0.968523002421,0.056,0.375,0.1659236454,0.041,0.90243902439,0.165503355705,0.383,0.208877284595,0.278243192825
USA-SFO,0.0711774584513,0.00506109530413,0.0254713860969,0.0296559078507,0.00169203809363,0.00761972240739,0.0525186365664,0.0341191376505,0.0330084482076,0.0169755885988,0.0259919220042,0.0770950360113,0.0621820787345,0.0165827115758,0.0107857034913,0.00581929582542,0.000739821980813,0.0252030193918,0.00995015609254,0.0673293591111,0.0206301094397,0.0109280108237,0.0030620012256,0.0572003106638,0.128880973518,0.0475814631634,0.0357478781373,0.00646179842617,0.0427660144701,0.0677629166859,0.000348702713118,0.000265657560536,0.0011102939563,0.00265446345479,0.0204587151989,0.0341899671905,0.0121743424342,0.000527341265244,7.01345466514e-05,0.000818324697756,0.000396842377191,0.000622227420212,0.0326257874128,0.0103229271936,0.00417502438552,0.000249935225558,0.206170541485,0.0189953592452,0.000160105941089,0.563788087372,0.000110108224836,0.000607461607434,0.012210584584,0.0194118452928,0.016888478912,0.00941817087026,0.0230679181425,0.000139977091988,0.00505410370029,0.00296657049719,0.0209367833016,0.00769077181084,0.011737845014,0.0822668989757,0.0130664982015,0.00143279702011,0.108180413361,0.000156086365481,0.00734754045577,0.00242592746898,0.00430295334143,0.00847228124864,0.0319510787345,0.00702205594771,0.0291744836197,0.00231972892776,0.213757516305,0.165747230053,0.0497045520364,0.0109173493987,0.00747327757783,0.0893711528505,0.0236159542839,0.0419432201603,0.0224724731445,0.0130377140697,0.00136771843067,0.00850338442799,0.00909190340587,0.00451241006036,0.0465862472948,0.0384398475765,0.0653914089039,0.0308431750163,0.0440426666537,0.0237259613036,0.00776428856225,0.0634250559278,0.00491848933975,0.170719661733,0.0246320033743,0.0153579845499,0.0275202050992,0.00363627248066,0.015017256741,0.0265431530036,0.0309036953203,5.75205582958e-05,0.0176839054003,0.00753192546497,0.0152866461982,0.017284666314,0.00922938598358,0.0244981068481,0.0856365696809,0.0248205743981,0.0301463277026,0.116771243711,0.00710092395581,0.00448483090369,0.0367079153803,0.0460935879682,0.0565781634567,0.0737672275197,0.0286889575053,0.127190086362,0.0262234292964,0.0333069544029,0.0362967811872,0.00330628736918,0.0168321010629,0.013420164596,0.0171393152096,0.00824485995655,0.00163190817216,0.029422766978,0.00382110451913,0.0781776762736,0.0144162177042,0.0122912961412,0.0134511145955,0.0454544027558,0.0124263721123,0.0197548016499,0.0105016022658,0.0101164677866,0.00604199554862,0.0109092080059,0.176024822597,0.031762411621,0.631,0.361331220285,5.70773724954e-05,0.007,0.857142857143,0.0807102502018,0.055,0.181818181818,0.0372496545203,0.048,0.916666666667,0.0557046979866,0.24,0.508333333333,0.253178734821
USA-HON,0.0435938856988,0.00134440295191,0.0310795529861,0.00194480783676,0.000612996445372,0.0290101704707,0.0923414027361,0.0556086105496,0.0796321829669,0.0015849476218,0.0105777115712,0.00256913286926,0.108881032035,0.00241120669027,0.00511216954994,0.00103020427329,0.0028985495235,0.0354867349733,0.00582042852009,0.163461997133,0.0278847000112,0.011431443114,0.000570074950942,0.0591035600779,0.0232726349981,0.00658548823163,0.058517590294,0.000714717029349,0.000220572383991,0.136697091506,0.00562795831827,0.008791164949,0.0266018639405,0.0301579958538,0.000705281799917,0.0595221432984,0.0302329246341,0.0455447989676,0.00224032409144,0.000330691705462,0.0261243484776,0.0196657442956,0.000150503520173,0.0550267050837,0.00440104479992,0.0471508811018,0.0788588504764,0.0607340700799,0.000213405530679,0.0627412699016,0.000133073465393,0.0370371983353,0.0263267044285,0.125198292986,0.159778060402,0.0306489902157,0.00360947695842,0.00529601461931,0.0305244594475,0.0166257583166,0.017492242526,0.0725422518841,0.00441883550955,0.0109621133948,0.0866943696967,0.00999015935323,0.0828970157511,0.00880122122734,0.00487279452128,0.0144790936085,0.00282213574107,0.0320098622278,0.0383661125898,0.00510878502283,0.016711896974,0.00312305196577,0.0148150631372,0.0976860174393,0.00149779412066,0.000120291778244,0.00925633408717,0.0519480184511,0.027309028095,0.00309598303791,0.0174883430016,0.00296603855614,0.000911135312139,0.00668315495511,0.354788961115,0.000141894919416,0.00499554765335,0.00528539488329,0.034783263167,0.0420108534167,0.00391720927152,0.0378575698095,0.00495730116264,0.162089589733,0.0446606064466,0.0102096384135,0.00028693862175,0.00012016386736,0.0258389983932,6.97775778487e-05,0.0454213889014,0.050616076192,0.0765926743031,2.4965383903e-05,0.0197916503228,0.000796073840714,0.0196931929834,0.100230970716,0.0422076412652,0.0864183193979,0.0623884332719,0.037288168426,0.0256381971004,0.0157192509325,0.0396541506803,0.000435993865351,0.015212777041,0.0174866791841,0.00243763363862,0.101370168928,0.0387678447841,0.0130114015259,0.20283438655,0.0215085431101,0.0225877400249,0.0078404753753,0.0290140372716,0.0161132507646,0.00863044916736,0.0131639920493,0.000184973891756,0.0439906401189,0.00198734366228,0.0454988831003,0.0371795641654,0.0136829923627,0.0385463772772,0.0389794283858,0.0334874319636,0.0393160511454,0.0220942600288,0.00585788890884,0.00255370712921,0.0272169281606,0.113504324282,0.0259398260029,0.505,0.120792079208,3.57507791909e-05,0.034,0.970588235294,0.0807102502018,0.108,0.157407407407,0.879845579836,0.039,0.897435897436,0.394496644295,0.273,0.234432234432,0.344657734063
USA-MIW,0.0196295216339,0.0149708434565,0.0150703072947,0.00698837004835,0.0530779420523,0.0138340988502,0.0299574797012,0.0341876986871,0.0471070574629,0.00157039967183,0.0112267028305,0.0539735483955,0.148053942435,0.00558573904004,0.00687181534657,0.00283698536012,0.00276927621905,0.0386104653531,0.0371126041581,0.10077305246,0.017854809568,0.0104043422105,0.0266869296218,0.0283103049043,0.0326168390318,0.0332234309139,0.0261835773213,0.00279774508287,0.113112348245,0.0646018226429,0.00417731373056,0.0334061521263,0.0195471494907,0.0324978839829,0.0044604279089,0.0871110089434,0.0465610081323,0.000221570947226,0.0362838539793,0.0284350894796,0.0128905516798,0.0373700569009,0.0167173575936,0.0160137567902,0.00284403140544,0.0336584652408,0.0125802300266,0.000200799800768,0.133386321353,0.082794092583,0.000237505027065,0.000485532396335,0.0545811117356,0.0467565273161,0.0958362569798,0.0792255833721,0.00149259078728,0.0181547104167,0.0414932443705,0.020579815503,0.00352426627876,0.000328473180086,0.0215436613416,0.000437478152382,0.03104893143,0.00626344718264,0.172682765311,0.000128561328013,0.00526047649757,0.000343571562528,0.00184291749089,0.00760374959483,0.0101086909498,0.118469758447,0.0206369711976,0.000506309153727,0.00254492322776,0.191813014641,0.0337602712345,0.0828771267445,0.00224501644763,0.157110477877,0.00919945530301,0.0258816143654,0.00960211374673,0.0338741941345,0.00076070317454,0.0287034297117,0.0180655713825,0.00283205891061,0.0290109701198,0.0353119906204,0.0064778607695,0.0463005622251,0.0611939982748,0.00452532606327,0.000377444709983,0.113011944936,0.000554302192954,0.0533258375886,0.0209071802548,0.0307776463034,0.026856221535,0.0272057049495,0.0703844011482,0.0579999433267,0.0173927485999,0.00337572934524,0.0271643719032,0.0761294252586,0.0170742137761,0.0511532627861,0.0277316428812,0.027165745137,0.00082863967417,0.0716773907966,0.000475043349478,0.0534862024167,0.000364651499407,0.0417595975588,0.0332434559246,0.0369627351185,0.0435303029808,0.080766826722,0.0797015317872,0.0341355444364,0.0103970672875,0.015286079999,0.0259481788599,0.023068583565,0.0392072616202,0.0195471669947,0.014156671695,0.0406468771457,0.000167986585818,0.0903196233983,0.00962350525592,0.0351033753089,0.0175816813287,0.0247271848497,0.0227982697851,0.0418701600949,0.0396434975679,0.0273684452961,0.0503261374491,0.0187270718715,0.0149633999379,0.0238784844314,0.00115020740054,0.0851526853016,0.672,0.427083333333,3.91709532866e-05,0.031,0.935483870968,0.40395480226,0.042,0.0714285714286,0.0544862105696,0.04,0.95,0.0281879194631,0.196,0.0969387755102,0.49384002409
USA-JAF,0.0310767711966,0.00689221803486,0.0222006088193,0.00552512682218,0.00517608218944,0.0374095344358,0.0414974471478,0.0343827857969,0.0422660768183,0.00204366494818,0.0749266787821,0.0705122712918,0.0776593209919,0.00779833427605,0.00569958310318,0.0101307394014,0.00294878257245,0.0208895026132,0.0378330568098,0.0932446871814,0.0229682872806,0.0222679263371,0.00164468786016,0.0265526597515,0.0459229113743,0.04993190645,0.0393414107371,0.00699664118236,0.0677407883386,0.0865195074555,0.000159980389747,0.000360291714037,0.000146478183418,0.0274035994491,0.000191144909523,0.104133233021,0.0908758308494,0.00013113716613,0.000178693617319,0.0457634785914,0.0474470971585,0.000302963133283,0.0457445838403,0.0406259390519,0.000945103095234,0.136310071774,0.000666365680433,0.000151798080465,0.000385199316759,0.130068061954,0.0815473064545,0.000503322051334,0.000246031244216,0.0488729554281,0.106066605079,0.0899313400362,0.000119336679404,0.000209935825568,0.000302779233138,0.000209336991719,0.000963760603862,0.0491588393983,0.0230977874579,0.0237493514473,0.00271945675413,0.00324820701139,0.0881340321488,0.00464332098272,0.000251199478908,0.0205480754089,0.0199903693038,0.0204836781162,0.00132743957625,0.0881000738095,0.0502342090318,0.00173152247198,0.0129890618595,0.0523533678617,0.0159394363493,0.0691861970735,0.00302712423579,0.037338366113,0.138627545459,0.00317701933946,0.187301748735,0.00103732817683,0.00676260959358,0.00186790995737,0.0196192982735,0.0523916639705,0.000221017911088,0.0283213418561,0.000174964390783,0.0813314823738,0.000136538972682,0.0271627649859,0.0246197001885,0.0239156509143,0.000247207703389,0.0677516145578,0.0251838512331,0.0295574725404,0.027046250899,0.0316191008403,0.0740216644349,0.024517212696,0.000596245754764,0.000864660149406,0.000102918946632,0.0079015308698,0.0389386768135,0.0315986731673,0.0197587466282,0.10562695797,0.0461812873188,0.0151453629496,0.0541472522985,0.0398082160795,0.0604276773921,0.113073957164,0.0890700976132,0.0264322806498,0.0139142471865,0.0856630741087,0.0150113380253,0.0234126899794,0.0386344081529,0.00390143325798,0.130080281318,0.0391205315392,0.0353360732367,0.0239025235431,0.00515474513532,0.0353569161832,0.000325759246499,0.0750325285665,0.00211654344239,0.0196652965612,0.0109106656387,0.0729059300367,0.0151542406044,0.0237840141493,0.0235151777356,0.0284306701512,0.0373663020502,0.00904009666339,0.00591461018279,0.0161254216452,0.0561705984669,0.0385515049294,0.63,0.392063492063,0.000339364777351,0.025,0.92,0.0129136400323,0.042,0.0714285714286,0.175468991993,0.039,0.846153846154,0.10451901566,0.225,0.288888888889,0.17996452005
USA-MAW,0.0336650323034,0.00245690683632,0.0377433490807,0.00286376362567,0.000545877861,0.0295755308001,0.0587874687489,0.0507560267326,0.0892634030514,0.000981550011994,0.0154326368312,0.0168427848851,0.134793688981,0.00174887073194,0.0090394635346,0.00500927546096,0.00305154661513,0.0265737270764,0.0233900425496,0.131725884666,0.0438298490817,0.0197339807424,0.00153880208034,0.0380079643521,0.0294954707717,0.0140658871084,0.0210431281844,0.0161001262235,0.0109869716434,0.130950989428,0.000325000325706,0.0509966733693,0.00305159609219,0.00610623388527,0.032994272232,0.0691870455089,0.0531483628276,0.0294546766571,0.0341842365786,0.0361366163714,0.00348618632694,0.0311863612001,0.032510570873,0.0167420795934,0.00626639932143,0.00483636831587,0.0571655682348,0.000262764779938,0.0121998528663,0.0410633445162,0.0193057610528,0.037083542361,0.0424141571799,0.0363245644776,0.2063084027,0.0604265136046,0.000128512404945,0.0013417032191,0.0726902862717,0.00267234685187,0.0159663224782,0.0137818387235,0.0404104603119,0.0472967061576,0.0105622191342,0.001182035774,0.0733839506932,0.000224857930359,0.0176898168452,0.000862283401257,0.0154540120858,0.0127625769235,0.0614767866005,0.08790482721,0.0349086542716,0.0117189460456,0.0124280832076,0.206937206398,0.0184408074688,0.0481030026657,0.0163290339627,0.12850775104,0.0111001121593,0.0527426506693,0.0135625225948,0.00991704813456,0.00017896382512,0.0213118226697,0.00834694704285,0.00650775357516,0.000195781325556,0.108815922009,0.0323841062402,0.11263670388,0.0171892293745,0.000185112605046,0.000227998426873,0.0591576803766,0.000227686604543,0.0134205454161,0.0671934367331,0.0278813588629,0.0322232848523,0.000212362757168,0.0324053288119,0.105591312628,0.0289190100498,2.23650892279e-05,7.60812342211e-05,0.0440404034403,0.0324032152467,0.000378357606034,7.38766329287e-05,0.000235908196666,0.067092481108,0.0509776529652,0.0128850977925,0.0821277502813,0.0289748719971,0.0418450774556,0.0293381026041,0.0523543077855,0.0272882429223,0.0945703061366,0.0315897544528,0.0476193000412,0.0191020892941,0.0255035637582,0.0204542530099,0.0335804996828,0.037136713191,0.0297336939867,0.0389397726026,0.0558423782684,0.00530474976194,0.10717046908,0.00907480591972,0.0265999894724,0.0140734276287,0.0394229800718,0.0154174425543,0.0361682168585,0.0338297007671,0.0285031255613,0.0311648006837,0.0392711755216,0.00923159468577,0.0207576123953,0.0205043563616,0.02045257494,0.614,0.169381107492,0.000137259618868,0.034,0.941176470588,0.0100887812752,0.082,0.109756097561,0.0573704887828,0.031,0.967741935484,0.030067114094,0.206,0.325242718447,0.225835814849
USA-MIN,0.0714349117015,0.00967154711243,0.0194901233889,0.0192352826655,0.0185208122013,0.0112546997735,0.0235653698193,0.0297017655408,0.0566820967272,0.00424212029499,0.0144757652837,0.0977896531035,0.0953086890428,0.0242443347731,0.00622664664617,0.0185707396302,0.0020623155896,0.0138916613218,0.0186032149737,0.0809768247457,0.0142356230227,0.00524619264613,0.0114222340938,0.028345643304,0.0620967908575,0.0544059244629,0.0268617189191,0.000988739068383,0.120287321681,0.0401612376085,0.000167751519566,0.0020347961234,0.0070085711371,0.0185414996393,0.000476237490705,0.00029966730633,0.000239365838594,0.00834028073582,0.000200957410628,0.0171479406334,0.0256137411111,0.000335027861443,0.0843564715694,0.0834159492121,0.000496422854142,0.000208614861624,0.241128191378,0.000142482765443,0.0832559710781,0.0620843273883,0.000384362330743,0.000113445820559,0.0640627244452,0.163469348828,0.0111588827112,0.0158549884135,0.000104604109489,0.000123604573422,0.0202221219445,0.0890116489097,0.00567993426304,0.0764255779983,0.0231793102708,0.0382241890175,0.00082136478179,0.0190768808408,0.0329443960011,0.010779913956,0.000188139812063,0.00318697446435,0.0283652640444,0.108380628311,0.00023822744646,0.000246921636874,0.00208420425335,0.00048442422835,0.461288191261,0.00552834015587,0.0128689215197,0.00708816715428,0.00166451513575,0.0796405553061,0.00803716135304,0.0160367873644,0.0375721742137,0.000447101499627,0.000453488529456,0.0113322095387,0.00429511189696,0.0034409237453,0.000187417910213,0.000445056910134,0.000158576353287,0.0998241785331,0.0546117871866,0.000479612869922,0.000418774156316,0.0658657476217,0.0908186860134,0.0709712467463,0.0325200382643,0.00333798999196,0.000220912553642,0.0957504166706,0.0632184482427,0.0219898788056,0.000181042123625,6.78788009071e-05,0.000111254833307,0.000246816696263,0.0911234297608,0.0811755026769,0.00363493898593,0.0909377862354,0.00367373513873,0.0361570565128,0.0135719365869,0.0188193120579,0.0360483304405,0.0234322103201,0.0545014187998,0.0514323751017,0.000102498993331,0.049734334086,0.0154258794212,0.103850892189,0.0722521028596,0.0191486281446,0.0190102493225,0.0206414985105,0.0329459801475,0.0736368063892,0.0120899896438,0.0266674438124,0.000121211238749,0.0546137333024,0.0017511860837,0.00484709352082,0.0279122634572,0.0196994095355,0.0116553173721,0.0383266469008,0.0512748863963,0.0302579651528,0.0426613904095,0.0169079148241,0.014050001029,0.0316604883813,0.00653467913157,0.0962857158432,0.737,0.464043419267,0.711437851386,0.012,0.916666666667,0.645682001614,0.054,0.388888888889,0.560709991952,0.033,0.969696969697,0.0161073825503,0.151,0.0596026490066,0.380327508518
USA-PIT,0.012766993228,0.152199468118,0.0127939758571,0.00885249726213,0.00611511771628,0.00936769204283,0.0251569749276,0.0148215802601,0.0363845036341,0.00372598429355,0.0385380346536,0.0831900269467,0.0655028377678,0.0164834778947,0.00800578618973,0.0397971178793,0.013523321929,0.0146436389788,0.0689836657209,0.0719787759594,0.00932213072516,0.0220770235821,0.00341774283787,0.0290612611669,0.0688709531402,0.0643848751905,0.0162376869039,0.00216883847748,0.021374487858,0.0602535288584,0.0237812451185,0.00875700453463,0.00315883473507,0.0135669171846,0.0180149317896,0.0481251608835,0.0686681947452,0.0237414532357,0.000308943129984,0.0394838901341,0.0457327600501,0.0081349172575,0.0634543670022,0.0271547431035,0.00401448923373,0.0416651581117,0.131688492357,0.00264051495693,0.00244206518877,0.0341309760466,0.00714480840511,0.0314220419105,0.0556580774319,0.0696510522102,0.0644116293464,0.0187497635023,0.0128307493815,0.00637269289976,0.0130049488916,0.112089177222,0.00306432561975,0.000239067238524,0.00103799396274,0.0202844668906,0.0576040749733,0.0117701149843,0.153362845373,0.0105786864406,0.00628004748533,0.000958173133306,0.198125068845,0.00938604524641,0.00677888047998,0.00159418773285,0.00919829938367,0.00138697686841,0.0370645172978,0.247928821519,0.0220356752604,0.0258566950059,0.00324988006836,0.0747213178461,0.00716950372002,0.024904837663,0.0169335443429,0.00525934697416,0.000737756779789,0.0356125821426,0.00614117401509,0.000735092706715,0.00443559521866,0.0274232881014,0.00447947687464,0.0663928357377,0.00129772050891,0.0182595063112,0.000288641698781,0.0319834736339,0.0331579654694,0.0204914835701,0.0247243640135,0.00836135438996,0.000933228893486,0.243207707875,0.0204468779598,0.0393592609738,0.0596094174075,0.000104409213817,0.00656936584838,0.0142312030885,0.0235185474935,0.00478987944627,0.00521141658426,0.0287190023611,0.216827713067,0.0272596534079,0.0276658631477,0.00358995786623,0.00670886262769,0.0299519272098,0.032936204749,0.0261597256144,0.0435730343386,0.0772820980028,0.00895866222292,0.0135044059743,0.0188766882238,0.0291975376866,0.0244019562688,0.0361521131286,0.0350072014115,0.0198150633246,0.0260973727781,0.0305519234619,0.0729398912911,0.107549009394,0.0131036226969,0.0642139634387,0.00153470431628,0.0348030118647,0.00127008565395,0.0621660458261,0.0269534662649,0.0347304718256,0.0273138767777,0.0248671294482,0.00587522675398,0.0364471538041,0.0121476210103,0.0515707324477,0.717,0.521617852162,4.8062124281e-05,0.032,1.0,0.0,0.031,0.354838709677,0.125088374204,0.042,0.952380952381,1.0,0.162,0.259259259259,1.0
USA-IOW,0.0392117187868,0.000581236332839,0.0356139569897,0.0124083058821,0.00132467539042,0.0230775443481,0.128681051033,0.043973122179,0.0750494480869,0.0016384243259,0.0106236762806,0.0277137288943,0.0626547450972,0.00184573158563,0.0088057009667,0.00181905437337,0.00383901426579,0.0313110391221,0.00839280113107,0.154195032107,0.0241459220227,0.0221145510971,0.00205044639058,0.0524685781214,0.0369226998862,0.0188552972308,0.0182146055701,0.00299757817759,0.00232870157314,0.147141612753,0.000206772021028,0.000215660137516,0.00471944251608,0.0406228883747,0.0333456005355,0.00186259155274,0.0767163235092,0.00473927363009,0.0137054534516,0.000385854198345,0.0490123258033,0.0384625576555,0.000183363565342,0.0571218766863,0.00186926207935,0.0155459417895,0.0881678772496,0.073829101019,0.00978703321376,0.0636171800478,0.0147580162147,0.0197585580033,0.0488470400768,0.0166328585735,0.109497832687,0.064228277686,0.0108820501952,0.0207242354823,0.0817750687742,0.0387796832708,0.00803479975747,0.00592291390431,0.00203659966574,0.0139527719961,0.0199704659766,0.00105217789701,0.112052354129,0.00371312229617,0.000178323820532,0.00435444316536,0.00420962565123,0.0225514336419,0.00613127029578,0.00832990526221,0.0112829556211,0.00421628647479,0.0193620271978,0.364802561901,0.00939047321857,0.00484351478099,0.00278256183089,0.0743421302185,0.0714305784105,0.173617245059,0.0331463763327,0.00218506210122,0.000684020093957,0.00442480536526,0.00197554573514,0.00902364819913,0.0769982318804,0.028622773915,0.0248204415428,0.000269598287231,0.000220946610684,0.000205945020048,0.0235457479697,0.0992899084962,0.0375451973023,0.0961797158734,0.0666841417323,0.000236412666378,0.000274377043233,0.0414400779697,0.0595856735552,0.0892462965171,0.0567740996381,3.66457054326e-05,6.51676526834e-05,0.0167480631271,0.0181715609367,0.0374257919577,9.54919618207e-05,0.00869284694618,0.00130206334897,0.00211860608404,0.130459216174,0.0288934130789,0.0254123547697,0.0286391922371,0.0176608375703,0.0519626874856,0.000132663087861,0.1101317942,0.0215577981609,0.184465586527,0.0146111356096,0.0328761437517,0.0303130367379,0.0343213675063,0.0323069737493,0.0438358659634,0.0120976907534,0.0230562700086,0.00134602272092,0.052756507003,0.0377641299116,0.0216806908574,0.00629173893741,0.0431769923123,0.0056530120527,0.0171308879106,0.0292718297327,0.0379901449171,0.0059662443154,0.0104114794982,0.0422833068171,0.00806909078864,0.0102329376039,0.0606451335089,0.5,0.226,4.99581578381e-05,0.052,0.980769230769,0.0129136400323,0.166,0.0361445783133,0.0544353246642,0.036,0.944444444444,0.00295302013423,0.216,0.0925925925926,0.588778055432
USA-NEO,0.0147523370483,0.0129239093999,0.0317552403246,0.0110238936337,0.0642471678551,0.0429491048423,0.0126132454625,0.0130756661715,0.0232944014612,0.000376742204351,0.01838301305,0.139002051673,0.0566908729755,0.0232766755614,0.00282447582703,0.00551208061554,0.0483018102641,0.01349745629,0.0170662940062,0.0591615613049,0.0106800365751,0.00789184908752,0.0236226589306,0.0142916941393,0.0663026706083,0.0771809529821,0.0212058766576,0.0087255199511,0.129665484288,0.0297052568091,0.000262188832377,0.0120988249122,0.0127484464319,0.0224318552885,0.112587666393,0.076530013009,0.00650605690331,0.0355990261947,0.00321848927852,0.0282702943251,0.00601235681283,0.0559056671874,0.0325331118017,0.0024733952637,0.000167939948418,0.00622083863418,0.0602379183642,0.00033617826556,0.000266908456432,0.000356290923668,0.000308077709356,0.0322809513169,0.0603118086537,0.138606477128,0.0410406277308,0.0126429165852,0.0678752768437,0.0319040227004,0.0842301164784,0.0560362576272,0.0182142722978,0.038668038004,0.0220234598116,0.0231336970099,0.00183653998717,0.0107639267547,0.0469449090981,0.0383092443039,0.0246339910044,0.00128704415192,0.0362123318608,0.00902507692651,0.0472576106395,0.00728293379715,0.0132531828787,0.000351689155299,0.0155357643145,0.0708263863847,0.0290050698641,0.0302260428919,0.00584601715492,0.132298715417,0.042016553529,0.0121352413724,0.117654896363,0.0082059008709,0.00175131832159,0.0207831548227,0.0102230184148,0.164293972597,0.0422351335784,0.0747070249369,0.028582983645,0.00718264823534,0.000185833730819,0.0574071581156,0.000108345816992,0.0309376993588,0.00378575765424,0.127478103969,0.043458809717,0.0371288205202,0.000293775185287,0.00024799701122,0.0370139322736,0.0368927043036,0.032716281498,5.65232213133e-05,0.00373266505899,0.0922911178011,0.00109473093676,0.000469523962468,0.0114728753985,0.000396479102366,0.0782595104673,0.00701210662231,0.11888609911,0.0756009467174,0.000197898338559,0.0501665137128,0.0361616259079,0.0791466571261,0.0230338734136,0.0810690185656,0.0247012034483,0.0467258405103,0.0138844382349,0.0187964375505,0.0216930988503,0.0345036866386,0.0431854302775,0.0399807207684,0.0141441769972,0.0544501262169,0.00270799728142,0.111724980896,0.0111327289922,0.00533617317715,0.0121813652812,0.01706468173,0.0492256631,0.00718705588109,0.0451309936642,0.021052699489,0.0486178165658,0.0385916626602,0.0224388858392,0.0433078189338,0.000161102391045,0.0326620396119,0.708,0.645480225989,4.18391635105e-05,0.031,0.935483870968,0.171509281679,0.07,0.0857142857143,0.336820882105,0.028,0.928571428571,0.00697986577181,0.112,0.214285714286,0.268688264316
